Filter Id,Filter Name,Filter Enable,Filter Visibility,View Type,View Name,Is View Template,View Template Name Applied,Sheet Info
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G1-15003-1_Level 3,False,15000-Slab Setting Out Plans,"G1-15003 - Building G1, Third Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G1-15003-1_Level 3,False,15000-Slab Setting Out Plans,"G1-15003 - Building G1, Third Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G1-15003-1_Level 3,False,15000-Slab Setting Out Plans,"G1-15003 - Building G1, Third Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G1-15003-1_Level 3,False,15000-Slab Setting Out Plans,"G1-15003 - Building G1, Third Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G1-15004-1_Level 4,False,15000-Slab Setting Out Plans,"G1-15004 - Building G1, Fourth Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G1-15005-1_Level 5,False,15000-Slab Setting Out Plans,"G1-15005 - Building G1, Fifth Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G1-15006-1_Level 6,False,15000-Slab Setting Out Plans,"G1-15006 - Building G1, Sixth Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G1-15007-1_Level 7,False,15000-Slab Setting Out Plans,"G1-15007 - Building G1, Roof Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
13057989,"GM-Family Name-Does not contain-""Pipe""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
13287585,"GM-Type Name-Contains-""RWP_Balcony""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
13294377,"GM-Comment-""Not 15000 GF""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G2-15000-1_Level 0,False,15000-Slab Setting Out Plans_Ground Floor,"G2-15000 - Building G2, Ground Floor Plan - Slab Setting Out 01 - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G2-15002-1_Level 1,False,15000-Slab Setting Out Plans,"G2-15002 - Building G2, First Floor Plan - Slab Setting Out 01 - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G2-15004-1_Level 2,False,15000-Slab Setting Out Plans,"G2-15004 - Building G2, Second Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G2-15005-1_Level 3,False,15000-Slab Setting Out Plans,"G2-15005 - Building G2, Third Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G2-15006-1_Level 4,False,15000-Slab Setting Out Plans,"G2-15006 - Building G2, Fourth Floor Plan - Slab Setting Out - 1"
12738324,"GM-Family Name-Does not contain-""Riser"" or ""Pipe""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
12738327,"Walls-Type Name-Does not begin with-""Placeholder""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
12738329,"Floors-Type Name-Contains-""Upstand"" and ""Outer""",True,True,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
12759261,"Floors-Type Name-Does not contain-""Placeholder""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
12880357,"DI-Family Name-Contains-""BreakLine""",True,True,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
12892469,"Floors-Type Name-Contains-""Upstand""-Upstand Hatch",True,True,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
13226168,GM-Pipework Transfer,True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
13295466,"GM-Type Name-Contains-""Shadow Gap""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
13306349,"GM-Comment-""Not 15000""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
13335140,"Floors-Type Name-Contains-""Canopy""",True,True,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
13896177,"GM-Type Name-Contains-""100mm no pipe""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
13905434,"GM-Pipes-Type Name-Contains-""External""",True,False,AreaPlan,G2-15007-1_Level 5,False,15000-Slab Setting Out Plans,"G2-15007 - Building G2, Fifth Floor Plan - Slab Setting Out - 1"
