PROJECT INFO,,,,,,,,
File Path,C:\Users\34644\BIMMING\Video Support\Snowdon Towers Sample Architectural.rvt,,,,,,,
File Name,Snowdon Towers Sample Architectural,,,,,,,
Central File Path,This document is not workshared.,,,,,,,
Export by,maximo_cubero,,,,,,,
Export Date,02/02/2025,,,,,,,
Export Time,23:08:00,,,,,,,
DATA,,,,,,,,
Filter Id,Filter Name,Filter Enable,Filter Visibility,View Type,View Name,Is View Template,View Template Name Applied,Sheet Info
756357,Walls - L4 - Top,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756358,Walls - L5 - Top,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756359,Walls - R2 - Top,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756365,Walls - L1 - Top - Block 43,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756366,Walls - L1 - Top - Block 37,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756367,Walls - L1 - Top - Block 35,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756368,Walls - Parapet 1 - Top,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756369,Walls - R3 - Top,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756370,Walls - Parapet 2 - Top,TRUE,TRUE,FloorPlan,L3 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
755980,Walls - L2 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756356,Walls - L3 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756357,Walls - L4 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756358,Walls - L5 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756359,Walls - R2 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756365,Walls - L1 - Top - Block 43,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756366,Walls - L1 - Top - Block 37,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756367,Walls - L1 - Top - Block 35,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756368,Walls - Parapet 1 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756369,Walls - R3 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756370,Walls - Parapet 2 - Top,TRUE,TRUE,FloorPlan,L4 Wall Top,FALSE,Not View Template Assigned,Not in a sheet
755980,Walls - L2 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756356,Walls - L3 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756357,Walls - L4 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756358,Walls - L5 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756359,Walls - R2 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756365,Walls - L1 - Top - Block 43,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756366,Walls - L1 - Top - Block 37,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756367,Walls - L1 - Top - Block 35,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756368,Walls - Parapet 1 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756369,Walls - R3 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
756370,Walls - Parapet 2 - Top,TRUE,TRUE,FloorPlan,Parking Wall Top,FALSE,Not View Template Assigned,Not in a sheet
755980,Walls - L2 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756356,Walls - L3 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756357,Walls - L4 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756358,Walls - L5 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756359,Walls - R2 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756365,Walls - L1 - Top - Block 43,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756366,Walls - L1 - Top - Block 37,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756367,Walls - L1 - Top - Block 35,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756368,Walls - Parapet 1 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756369,Walls - R3 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
756370,Walls - Parapet 2 - Top,TRUE,TRUE,View Template,WV_Wall Top Colors,TRUE,N/A,Not in a sheet
796461,WV_Sections,TRUE,FALSE,FloorPlan,Rooms - L1 - Block 37,FALSE,Not View Template Assigned,Not in a sheet
796461,WV_Sections,TRUE,FALSE,FloorPlan,Rooms - L1 - Block 43,FALSE,Not View Template Assigned,Not in a sheet
796461,WV_Sections,TRUE,FALSE,FloorPlan,Rooms - M1,FALSE,Not View Template Assigned,Not in a sheet
613325,Elements to Hide - Levels,TRUE,FALSE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
755980,Walls - L2 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756356,Walls - L3 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756357,Walls - L4 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756358,Walls - L5 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756359,Walls - R2 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756365,Walls - L1 - Top - Block 43,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756366,Walls - L1 - Top - Block 37,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756367,Walls - L1 - Top - Block 35,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756368,Walls - Parapet 1 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756369,Walls - R3 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
756370,Walls - Parapet 2 - Top,FALSE,TRUE,View Template,Schematic - Section,TRUE,N/A,Not in a sheet
613325,Elements to Hide - Levels,TRUE,FALSE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
755980,Walls - L2 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756356,Walls - L3 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756357,Walls - L4 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756358,Walls - L5 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756359,Walls - R2 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756365,Walls - L1 - Top - Block 43,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756366,Walls - L1 - Top - Block 37,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756367,Walls - L1 - Top - Block 35,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756368,Walls - Parapet 1 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756369,Walls - R3 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
756370,Walls - Parapet 2 - Top,FALSE,TRUE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
796461,WV_Sections,TRUE,FALSE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
1962658,Schematic Roofs and Floors,TRUE,FALSE,View Template,Schematic - Stair Tower Section,TRUE,N/A,Not in a sheet
613325,Elements to Hide - Levels,TRUE,FALSE,View Template,Cover,TRUE,N/A,Not in a sheet
631942,_Phase 3D,TRUE,TRUE,View Template,Cover,TRUE,N/A,Not in a sheet
796461,WV_Sections,TRUE,FALSE,FloorPlan,Mezzanine Plan,FALSE,Architectural Enlarged Plan,K101 - Café Kitchen - 2
845084,Elements to Hide - Grids,TRUE,FALSE,FloorPlan,Mezzanine Plan,FALSE,Architectural Enlarged Plan,K101 - Café Kitchen - 2
613325,Elements to Hide - Levels,TRUE,FALSE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
755980,Walls - L2 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756356,Walls - L3 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756357,Walls - L4 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756358,Walls - L5 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756359,Walls - R2 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756365,Walls - L1 - Top - Block 43,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756366,Walls - L1 - Top - Block 37,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756367,Walls - L1 - Top - Block 35,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756368,Walls - Parapet 1 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756369,Walls - R3 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
756370,Walls - Parapet 2 - Top,FALSE,TRUE,Section,Café Kitchen - Section,FALSE,Not View Template Assigned,Not in a sheet
613325,Elements to Hide - Levels,TRUE,FALSE,ThreeD,3D Solar Study,FALSE,Not View Template Assigned,A904 - Solar Study - 1
631942,_Phase 3D,TRUE,TRUE,ThreeD,3D Solar Study,FALSE,Not View Template Assigned,A904 - Solar Study - 1
796461,WV_Sections,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Rentable,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Rentable,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Rentable,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Rentable,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Rentable,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Rentable,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Rentable,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Rentable,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Rentable,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Rentable,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Rentable,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Rentable,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Rentable,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Rentable,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Rentable,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Rentable,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Rentable,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Rentable,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Rentable,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Rentable,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,R2,FALSE,Not View Template Assigned,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,R2,FALSE,Not View Template Assigned,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,R2,FALSE,Not View Template Assigned,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,R2,FALSE,Not View Template Assigned,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,L1,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L1,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,L1,FALSE,Area Plan - Gross,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,L2,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L2,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,L2,FALSE,Area Plan - Gross,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,L3,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L3,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,L3,FALSE,Area Plan - Gross,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,L4,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L4,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,L4,FALSE,Area Plan - Gross,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,L5,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,L5,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,L5,FALSE,Area Plan - Gross,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,Parking,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,Parking,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,Parking,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,Parking,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,Parking,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,Parking,FALSE,Area Plan - Gross,Not in a sheet
796461,WV_Sections,TRUE,FALSE,AreaPlan,R2,FALSE,Area Plan - Gross,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,AreaPlan,R2,FALSE,Area Plan - Gross,Not in a sheet
1296850,Walls - Not Concrete,TRUE,TRUE,AreaPlan,R2,FALSE,Area Plan - Gross,Not in a sheet
2069925,Walls - Living Wall,TRUE,FALSE,AreaPlan,R2,FALSE,Area Plan - Gross,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,AreaPlan,R2,FALSE,Area Plan - Gross,Not in a sheet
2286689,Walls - Concrete,TRUE,TRUE,AreaPlan,R2,FALSE,Area Plan - Gross,Not in a sheet
613325,Elements to Hide - Levels,TRUE,FALSE,Elevation,North,FALSE,Architectural Elevation (Exterior),A201 - Building Elevations - 2
631942,_Phase 3D,TRUE,TRUE,Elevation,North,FALSE,Architectural Elevation (Exterior),A201 - Building Elevations - 2
2290463,Walls - Rainscreen Dark Material,TRUE,TRUE,Elevation,North,FALSE,Architectural Elevation (Exterior),A201 - Building Elevations - 2
613325,Elements to Hide - Levels,TRUE,FALSE,Elevation,South,FALSE,Architectural Elevation (Exterior),A201 - Building Elevations - 1
631942,_Phase 3D,TRUE,TRUE,Elevation,South,FALSE,Architectural Elevation (Exterior),A201 - Building Elevations - 1
2290463,Walls - Rainscreen Dark Material,TRUE,TRUE,Elevation,South,FALSE,Architectural Elevation (Exterior),A201 - Building Elevations - 1
796461,WV_Sections,TRUE,FALSE,FloorPlan,WV_L1 Sizing Rectangles & Geo Therm,FALSE,Not View Template Assigned,Not in a sheet
755977,Walls - L1 - Base - Block 35,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
755978,Walls - L1 - Base - Block 37,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
755979,Walls - L1 - Base - Block 43,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
756360,Walls - L2 - Base,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
756361,Walls - L3 - Base,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
756362,Walls - L4 - Base,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
756363,Walls - L5 - Base,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
756364,Walls - R2 - Base,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
756404,Walls - Parking - Base,TRUE,TRUE,View Template,WV_Wall Base Colors,TRUE,N/A,Not in a sheet
755977,Walls - L1 - Base - Block 35,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
755978,Walls - L1 - Base - Block 37,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
755979,Walls - L1 - Base - Block 43,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
756360,Walls - L2 - Base,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
756361,Walls - L3 - Base,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
756362,Walls - L4 - Base,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
756363,Walls - L5 - Base,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
756364,Walls - R2 - Base,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
756404,Walls - Parking - Base,FALSE,TRUE,View Template,Coordination - Structural,TRUE,N/A,Not in a sheet
613325,Elements to Hide - Levels,TRUE,FALSE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
755980,Walls - L2 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756356,Walls - L3 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756357,Walls - L4 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756358,Walls - L5 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756359,Walls - R2 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756365,Walls - L1 - Top - Block 43,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756366,Walls - L1 - Top - Block 37,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756367,Walls - L1 - Top - Block 35,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756368,Walls - Parapet 1 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756369,Walls - R3 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
756370,Walls - Parapet 2 - Top,FALSE,TRUE,Section,WV_Section at Trash Shute,FALSE,Not View Template Assigned,Not in a sheet
755977,Walls - L1 - Base - Block 35,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
755978,Walls - L1 - Base - Block 37,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
755979,Walls - L1 - Base - Block 43,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
756360,Walls - L2 - Base,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
756361,Walls - L3 - Base,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
756362,Walls - L4 - Base,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
756363,Walls - L5 - Base,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
756364,Walls - R2 - Base,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
756404,Walls - Parking - Base,FALSE,TRUE,FloorPlan,L5 Wall VR at Zero,FALSE,Not View Template Assigned,Not in a sheet
796461,WV_Sections,TRUE,FALSE,FloorPlan,R3,FALSE,Architectural Roof Plan,A107 - Roof Plan - 1
845084,Elements to Hide - Grids,TRUE,FALSE,FloorPlan,R3,FALSE,Architectural Roof Plan,A107 - Roof Plan - 1
1462329,Elements to Hide - Elements w Annotation,TRUE,FALSE,FloorPlan,R3,FALSE,Architectural Roof Plan,A107 - Roof Plan - 1
2069925,Walls - Living Wall,TRUE,FALSE,FloorPlan,R3,FALSE,Architectural Roof Plan,A107 - Roof Plan - 1
2285508,Context Buildings - Across the Street,TRUE,FALSE,FloorPlan,R3,FALSE,Architectural Roof Plan,A107 - Roof Plan - 1
2287177,Elevations - Interior,TRUE,FALSE,FloorPlan,R3,FALSE,Architectural Roof Plan,A107 - Roof Plan - 1
796461,WV_Sections,TRUE,FALSE,CeilingPlan,WV_L1,FALSE,Not View Template Assigned,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,CeilingPlan,WV_L1,FALSE,Not View Template Assigned,Not in a sheet
1501133,WV_Sections (Temp),TRUE,FALSE,CeilingPlan,WV_L1,FALSE,Not View Template Assigned,Not in a sheet
796461,WV_Sections,TRUE,FALSE,CeilingPlan,WV_L2,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,CeilingPlan,WV_L2,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,CeilingPlan,WV_L2,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
2290189,ADA Symbols,TRUE,FALSE,CeilingPlan,WV_L2,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
796461,WV_Sections,TRUE,FALSE,CeilingPlan,WV_L3,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,CeilingPlan,WV_L3,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,CeilingPlan,WV_L3,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
2290189,ADA Symbols,TRUE,FALSE,CeilingPlan,WV_L3,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
796461,WV_Sections,TRUE,FALSE,CeilingPlan,WV_L4,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,CeilingPlan,WV_L4,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
2285508,Context Buildings - Across the Street,TRUE,FALSE,CeilingPlan,WV_L4,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
2290189,ADA Symbols,TRUE,FALSE,CeilingPlan,WV_L4,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
796461,WV_Sections,TRUE,FALSE,CeilingPlan,WV_L5,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
845084,Elements to Hide - Grids,TRUE,FALSE,CeilingPlan,WV_L5,FALSE,Architectural Reflected Ceiling Plan,Not in a sheet
